uf,cod_uf,cod_mun,municipio,pop
MT,51,02694,Canabrava do Norte,4678
MT,51,02702,Canarana,20208
MT,51,02793,Carlinda,10364
MT,51,02850,Castanheira,8405
MT,51,03007,Chapada dos Guimarães,18699
MT,51,03056,Cláudia,11546
MT,51,03106,Cocalinho,5530
MT,51,03205,Colíder,31895
MT,51,03254,Colniza,33575
MT,51,03304,Comodoro,19536
MT,51,03353,Confresa,28339
MT,51,03361,Conquista D'Oeste,3737
MT,51,03379,Cotriguaçu,17716
MT,51,03403,Cuiabá,580489
MT,51,03437,Curvelândia,5006
MT,51,03452,Denise,8975
MT,51,03502,Diamantino,21064
MT,51,03601,Dom Aquino,8032
MT,51,03700,Feliz Natal,12782
MT,51,03809,Figueirópolis D'Oeste,3549
MT,51,03858,Gaúcha do Norte,7036
MT,51,03908,General Carneiro,5318
MT,51,03957,Glória D'Oeste,3023
MT,51,04104,Guarantã do Norte,33929
MT,51,04203,Guiratinga,14496
MT,51,04500,Indiavaí,2543
MT,51,04526,Ipiranga do Norte,6629
MT,51,04542,Itanhangá,6103
MT,51,04559,Itaúba,4013
MT,51,04609,Itiquira,12472
MT,51,04807,Jaciara,26401
MT,51,04906,Jangada,7925
MT,51,05002,Jauru,9241
MT,51,05101,Juara,33610
MT,51,05150,Juína,39688
MT,51,05176,Juruena,13933
MT,51,05200,Juscimeira,11107
MT,51,05234,Lambari D'Oeste,5767
MT,51,05259,Lucas do Rio Verde,57285
MT,51,05309,Luciára,2094
MT,51,05580,Marcelândia,10861
MT,51,05606,Matupá,15433
MT,51,05622,Mirassol d'Oeste,26369
MT,51,05903,Nobres,14959
MT,51,06000,Nortelândia,6048
MT,51,06109,Nossa Senhora do Livramento,11393
MT,51,06158,Nova Bandeirantes,13729
MT,51,06208,Nova Brasilândia,4029
MT,51,06216,Nova Canaã do Norte,12365
MT,51,08808,Nova Guarita,4590
MT,51,06182,Nova Lacerda,6052
MT,51,08857,Nova Marilândia,3107
MT,51,08907,Nova Maringá,7764
MT,51,08956,Nova Monte Verde,8640
MT,51,06224,Nova Mutum,39712
MT,51,06174,Nova Nazaré,3491
MT,51,06232,Nova Olímpia,18965
MT,51,06190,Nova Santa Helena,3566
MT,51,06240,Nova Ubiratã,10801
MT,51,06257,Nova Xavantina,20399
MT,51,06273,Novo Horizonte do Norte,3845
MT,51,06265,Novo Mundo,8364
MT,51,06315,Novo Santo Antônio,2369
MT,51,06281,Novo São Joaquim,5323
MT,51,06299,Paranaíta,10844
MT,51,06307,Paranatinga,21014
MT,51,06372,Pedra Preta,16674
MT,51,06422,Peixoto de Azevedo,32818
MT,51,06455,Planalto da Serra,2647
MT,51,06505,Poconé,32131
MT,51,06653,Pontal do Araguaia,6128
MT,51,06703,Ponte Branca,1618
MT,51,06752,Pontes e Lacerda,43235
MT,51,06778,Porto Alegre do Norte,11674
MT,51,06802,Porto dos Gaúchos,5334
MT,51,06828,Porto Esperidião,11464
MT,51,06851,Porto Estrela,3158
MT,51,07008,Poxoréo,16441
MT,51,07040,Primavera do Leste,57423
MT,51,07065,Querência,15597
MT,51,07156,Reserva do Cabaçal,2630
MT,51,07180,Ribeirão Cascalheira,9562
MT,51,07198,Ribeirãozinho,2290
MT,51,07206,Rio Branco,5044
MT,51,07578,Rondolândia,3792
MT,51,07602,Rondonópolis,215320
MT,51,07701,Rosário Oeste,17161
MT,51,07750,Salto do Céu,3502
MT,51,07248,Santa Carmem,4292
MT,51,07743,Santa Cruz do Xingu,2284
MT,51,07768,Santa Rita do Trivelato,3036
MT,51,07776,Santa Terezinha,7883
MT,51,07263,Santo Afonso,3038
MT,51,07792,Santo Antônio do Leste,4591
MT,51,07800,Santo Antônio do Leverger,19257
MT,51,07859,São Félix do Araguaia,11125
MT,51,07297,São José do Povo,3823
MT,51,07305,São José do Rio Claro,19052
MT,51,07354,São José do Xingu,5375
MT,51,07107,São José dos Quatro Marcos,18622
MT,51,07404,São Pedro da Cipa,4444
MT,51,07875,Sapezal,22665
MT,51,07883,Serra Nova Dourada,1520
MT,51,07909,Sinop,129916
MT,51,07925,Sorriso,80298
MT,51,07941,Tabaporã,9489
MT,51,07958,Tangará da Serra,94289
MT,51,08006,Tapurah,12305
MT,51,08055,Terra Nova do Norte,10167
MT,51,08105,Tesouro,3513
MT,51,08204,Torixoréu,3713
MT,51,08303,União do Sul,3551
MT,51,08352,Vale de São Domingos,3040
MT,51,08402,Várzea Grande,268594
MT,51,08501,Vera,10736
MT,51,05507,Vila Bela da Santíssima Trindade,15274
MT,51,08600,Vila Rica,23937
GO,52,00050,Abadia de Goiás,7895
GO,52,00100,Abadiânia,18069
GO,52,00134,Acreúna,21730
GO,52,00159,Adelândia,2557
GO,52,00175,Água Fria de Goiás,5507
GO,52,00209,Água Limpa,1993
GO,52,00258,Águas Lindas de Goiás,187072
GO,52,00308,Alexânia,26135
GO,52,00506,Aloândia,2079
GO,52,00555,Alto Horizonte,5470
GO,52,00605,Alto Paraíso de Goiás,7391
GO,52,00803,Alvorada do Norte,8549
GO,52,00829,Amaralina,3691
GO,52,00852,Americano do Brasil,5918
GO,52,00902,Amorinópolis,3487
GO,52,01108,Anápolis,366491
GO,52,01207,Anhanguera,1104
GO,52,01306,Anicuns,21478
GO,52,01405,Aparecida de Goiânia,521910
GO,52,01454,Aparecida do Rio Doce,2510
GO,52,01504,Aporé,4077
GO,52,01603,Araçu,3776
GO,52,01702,Aragarças,19583
GO,52,01801,Aragoiânia,9444
GO,52,02155,Araguapaz,7818
GO,52,02353,Arenópolis,3066
GO,52,02502,Aruanã,8746
GO,52,02601,Aurilândia,3508
GO,52,02809,Avelinópolis,2499
GO,52,03104,Baliza,4443
GO,52,03203,Barro Alto,10031
GO,52,03302,Bela Vista de Goiás,27628
GO,52,03401,Bom Jardim de Goiás,8826
GO,52,03500,Bom Jesus de Goiás,23257
GO,52,03559,Bonfinópolis,8694
GO,52,03575,Bonópolis,3994
GO,52,03609,Brazabrantes,3526
GO,52,03807,Britânia,5772
GO,52,03906,Buriti Alegre,9467
GO,52,03939,Buriti de Goiás,2595
GO,52,03962,Buritinópolis,3394
GO,52,04003,Cabeceiras,7829
GO,52,04102,Cachoeira Alta,11683
GO,52,04201,Cachoeira de Goiás,1425
GO,52,04250,Cachoeira Dourada,8384
GO,52,04300,Caçu,14837
GO,52,04409,Caiapônia,18148
GO,52,04508,Caldas Novas,81477
GO,52,04557,Caldazinha,3624
GO,52,04607,Campestre de Goiás,3581
GO,52,04656,Campinaçu,3743
GO,52,04706,Campinorte,12071
GO,52,04805,Campo Alegre de Goiás,6896
GO,52,04854,Campo Limpo de Goiás,7090
GO,52,04904,Campos Belos,19540
GO,52,04953,Campos Verdes,3870
GO,52,05000,Carmo do Rio Verde,9671
GO,52,05059,Castelândia,3642
GO,52,05109,Catalão,98737
GO,52,05208,Caturaí,4977
GO,52,05307,Cavalcante,9775
GO,52,05406,Ceres,21909
GO,52,05455,Cezarina,8210
GO,52,05471,Chapadão do Céu,8589
GO,52,05497,Cidade Ocidental,64229
GO,52,05513,Cocalzinho de Goiás,19115
GO,52,05521,Colinas do Sul,3551
GO,52,05703,Córrego do Ouro,2564
GO,52,05802,Corumbá de Goiás,10961
GO,52,05901,Corumbaíba,9077
GO,52,06206,Cristalina,53300
GO,52,06305,Cristianópolis,3023
GO,52,06404,Crixás,16695
GO,52,06503,Cromínia,3616
GO,52,06602,Cumari,2992
GO,52,06701,Damianópolis,3385
GO,52,06800,Damolândia,2903
GO,52,06909,Davinópolis,2126
GO,52,07105,Diorama,2545
GO,52,08301,Divinópolis de Goiás,5020
GO,52,07253,Doverlândia,7842
GO,52,07352,Edealina,3814
GO,52,07402,Edéia,12047
GO,52,07501,Estrela do Norte,3386
GO,52,07535,Faina,7004
GO,52,07600,Fazenda Nova,6181
GO,52,07808,Firminópolis,12640
GO,52,07907,Flores de Goiás,14372
GO,52,08004,Formosa,112236
GO,52,08103,Formoso,4726
GO,52,08152,Gameleira de Goiás,3664
GO,52,08400,Goianápolis,11024
GO,52,08509,Goiandira,5549
GO,52,08608,Goianésia,65767
GO,52,08707,Goiânia,1430697
GO,52,08806,Goianira,39484
GO,52,08905,Goiás,24439
GO,52,09101,Goiatuba,34043
GO,52,09150,Gouvelândia,5499
GO,52,09200,Guapó,14441
GO,52,09291,Guaraíta,2268
GO,52,09408,Guarani de Goiás,4204
GO,52,09457,Guarinos,2134
GO,52,09606,Heitoraí,3731
GO,52,09705,Hidrolândia,19761
GO,52,09804,Hidrolina,3927
GO,52,09903,Iaciara,13423
GO,52,09937,Inaciolândia,6066
GO,52,09952,Indiara,14895
GO,52,10000,Inhumas,51543
GO,52,10109,Ipameri,26373
GO,52,10158,Ipiranga de Goiás,2940
GO,52,10208,Iporá,32194
GO,52,10307,Israelândia,2923
GO,52,10406,Itaberaí,39629
GO,52,10562,Itaguari,4703
GO,52,10604,Itaguaru,5488
GO,52,10802,Itajá,4961
GO,52,10901,Itapaci,20945
GO,52,11008,Itapirapuã,6776
GO,52,11206,Itapuranga,26639
GO,52,11305,Itarumã,6853
GO,52,11404,Itauçu,8957
GO,52,11503,Itumbiara,100548
GO,52,11602,Ivolândia,2601
GO,52,11701,Jandaia,6272
GO,52,11800,Jaraguá,46790
GO,52,11909,Jataí,95998
GO,52,12006,Jaupaci,3024
GO,52,12055,Jesúpolis,2444
GO,52,12105,Joviânia,7422
GO,52,12204,Jussara,19346
GO,52,12253,Lagoa Santa,1435
GO,52,12303,Leopoldo de Bulhões,8167
GO,52,12501,Luziânia,194039
GO,52,12600,Mairipotaba,2432
GO,52,12709,Mambaí,7945
GO,52,12808,Mara Rosa,10414
GO,52,12907,Marzagão,2198
GO,52,12956,Matrinchã,4500
GO,52,13004,Maurilândia,12956
GO,52,13053,Mimoso de Goiás,2715
GO,52,13087,Minaçu,31031
GO,52,13103,Mineiros,60464
GO,52,13400,Moiporá,1704
GO,52,13509,Monte Alegre de Goiás,8319
GO,52,13707,Montes Claros de Goiás,8224
GO,52,13756,Montividiu,12101
GO,52,13772,Montividiu do Norte,4387
GO,52,13806,Morrinhos,44607
GO,52,13855,Morro Agudo de Goiás,2369
GO,52,13905,Mossâmedes,4817
GO,52,14002,Mozarlândia,14752
GO,52,14051,Mundo Novo,5914
GO,52,14101,Mutunópolis,3917
GO,52,14408,Nazário,8641
GO,52,14507,Nerópolis,27341
GO,52,14606,Niquelândia,45243
GO,52,14705,Nova América,2358
GO,52,14804,Nova Aurora,2181
GO,52,14838,Nova Crixás,12653
GO,52,14861,Nova Glória,8575
GO,52,14879,Nova Iguaçu de Goiás,2944
GO,52,14903,Nova Roma,3470
GO,52,15009,Nova Veneza,9105
GO,52,15207,Novo Brasil,3341
GO,52,15231,Novo Gama,106677
GO,52,15256,Novo Planalto,4298
GO,52,15306,Orizona,15254
GO,52,15405,Ouro Verde de Goiás,4016
GO,52,15504,Ouvidor,6142
GO,52,15603,Padre Bernardo,31129
GO,52,15652,Palestina de Goiás,3499
GO,52,15702,Palmeiras de Goiás,26393
GO,52,15801,Palmelo,2416
GO,52,15900,Palminópolis,3661
GO,52,16007,Panamá,2722
GO,52,16304,Paranaiguara,9760
GO,52,16403,Paraúna,11199
GO,52,16452,Perolândia,3105
GO,52,16809,Petrolina de Goiás,10547
GO,52,16908,Pilar de Goiás,2614
GO,52,17104,Piracanjuba,24772
GO,52,17203,Piranhas,11164
GO,52,17302,Pirenópolis,24444
GO,52,17401,Pires do Rio,30703
GO,52,17609,Planaltina,87474
GO,52,17708,Pontalina,17873
GO,52,18003,Porangatu,44798
GO,52,18052,Porteirão,3670
GO,52,18102,Portelândia,4015
GO,52,18300,Posse,34663
GO,52,18391,Professor Jamil,3380
GO,52,18508,Quirinópolis,47377
GO,52,18607,Rialma,10969
GO,52,18706,Rianápolis,4788
GO,52,18789,Rio Quente,3931
GO,52,18805,Rio Verde,207296
GO,52,18904,Rubiataba,19832
GO,52,19001,Sanclerlândia,7783
GO,52,19100,Santa Bárbara de Goiás,6259
GO,52,19209,Santa Cruz de Goiás,3095
GO,52,19258,Santa Fé de Goiás,5194
GO,52,19308,Santa Helena de Goiás,38378
GO,52,19357,Santa Isabel,3836
GO,52,19407,Santa Rita do Araguaia,7916
GO,52,19456,Santa Rita do Novo Destino,3331
GO,52,19506,Santa Rosa de Goiás,2722
GO,52,19605,Santa Tereza de Goiás,3814
GO,52,19704,Santa Terezinha de Goiás,9876
GO,52,19712,Santo Antônio da Barra,4714
GO,52,19738,Santo Antônio de Goiás,5527
GO,52,19753,Santo Antônio do Descoberto,69988
GO,52,19803,São Domingos,12307
GO,52,19902,São Francisco de Goiás,6341
GO,52,20058,São João da Paraúna,1597
GO,52,20009,São João d'Aliança,12070
GO,52,20108,São Luís de Montes Belos,32491
GO,52,20157,São Luíz do Norte,4980
GO,52,20207,São Miguel do Araguaia,22728
GO,52,20264,São Miguel do Passa Quatro,3987
GO,52,20280,São Patrício,2062
GO,52,20405,São Simão,19110
GO,52,20454,Senador Canedo,100367
GO,52,20504,Serranópolis,8147
GO,52,20603,Silvânia,20233
GO,52,20686,Simolândia,6834
GO,52,20702,Sítio d'Abadia,2970
GO,52,21007,Taquaral de Goiás,3626
GO,52,21080,Teresina de Goiás,3290
GO,52,21197,Terezópolis de Goiás,7389
GO,52,21304,Três Ranchos,2898
GO,52,21403,Trindade,117454
GO,52,21452,Trombas,3562
GO,52,21502,Turvânia,4857
GO,52,21551,Turvelândia,4904
GO,52,21577,Uirapuru,2973
GO,52,21601,Uruaçu,39483
GO,52,21700,Uruana,14190
GO,52,21809,Urutaí,3153
GO,52,21858,Valparaíso de Goiás,153255
GO,52,21908,Varjão,3827
GO,52,22005,Vianópolis,13456
GO,52,22054,Vicentinópolis,8171
GO,52,22203,Vila Boa,5495
GO,52,22302,Vila Propício,5578
DF,53,00108,Brasília,2914830
